ram_fit,storage_fit,cpu_cores_fit,cpu_clock_fit,tpm_fit,secure_boot_fit,compatible,asset_id,os_id
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0006,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,win10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0007,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,win10
2.0,2.0,2.0,2.0,0.4,0.15,0,PC-0008,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0008,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,win10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0009,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,win10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0010,debian13
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,win10
1.0,2.0,1.0,2.0,0.15,0.15,0,PC-0011,win11
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,ubuntu2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,ubuntu2204
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,kubuntu2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,xubuntu2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,lubuntu2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,ubuntu-mate2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,ubuntu-budgie2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,ubuntu-studio2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,edubuntu2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,ubuntu-unity2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,linuxmint22
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,debian12
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,fedora42
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,opensuse-leap
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,opensuse-tw
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,arch
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,manjaro
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,endeavouros
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,garuda
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,cachyos
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,gentoo
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,void
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,nixos
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,alpine
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,solus
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,mx
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,antix
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,puppy
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,tinycore
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,bodhi
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,peppermint
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,q4os
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,deepin
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,zorin17
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,elementary8
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,popos
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,kdeneon
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,kali
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,parrot
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,blackarch
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,tails
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,whonix
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,freebsd
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,openbsd
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,netbsd
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,ghostbsd
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,truenascore
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,truenasscale
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,proxmox
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,esxi
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,xcpng
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,rpios
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,chromeosflex
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,alma9
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,rocky9
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,oracle9
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,rhel9
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,centosstream10
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,amazlinux2023
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,azurelinux
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,photon
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,openmandriva
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,mageia
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,pclinuxos
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0011,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0012,win10
2.0,2.0,2.0,2.0,0.15,0.15,0,PC-0012,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0012,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0012,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0012,kubuntu2404
